"","Easting","Northing","PA","plot","top_sub","mid_sub","middle","year","ARVI","EVI","NDLI","NDNI","NDVI","PRI","SAVI","NDII","NDWI","NMDI","MSI","WBI","slope","aspect"
"390",450115.658127662,4434248.36456525,1,"NIWO_024","31","31.1","1","2019",0.241512288106605,0.22164692543447,0.0169914434081875,0.0797862824983895,0.376356647349894,-0.0704786744900048,0.217391883023083,-0.122254545567557,-0.125857475446537,0.444659903645515,1.23833173140883,0.956744365394115,11.2356249094009,42.7189998626709
"391",450176.105399925,4433737.38132638,1,"NIWO_018","31","31.1","1","2019",0.281785983592272,0.23084228951484,0.0163355403929017,0.0683049475774169,0.437158737331629,-0.0804057181812823,0.237224110402167,-0.130606247112155,-0.132015189155936,0.498269960284233,1.24002833664417,0.953721489757299,9.62474995851517,128.128937244415
"392",450135.658127662,4434268.36456525,1,"NIWO_024","41","41.4","4","2019",0.384011451154947,0.298011932522058,0.0243721487931907,0.0971979964524508,0.523192612454295,-0.0771933379583061,0.300236450508237,-0.0243590326754202,-0.0892288461327553,0.434546381235123,0.973614186048508,0.97514221444726,8.19468751549721,60.3111252784729
"393",450115.658127662,4434268.36456525,1,"NIWO_024","40","40.3","3","2019",0.339921586215496,0.283567253500223,0.0240774375852197,0.0981455948203802,0.483750743791461,-0.076889050193131,0.284323992207646,-0.0330664742796216,-0.0865900898352265,0.434144921600819,0.986417222768068,0.974230814725161,11.0508124828339,36.5819376707077
"394",450135.658127662,4434248.36456525,1,"NIWO_024","32","32.2","2","2019",0.380746581126004,0.311328287236392,0.0240360858733766,0.0933349393308163,0.510133768431842,-0.0718002705834806,0.306660963688046,-0.0289112556783948,-0.0983584909699857,0.448538590222597,1.01400689780712,0.971565064042807,12.1756250858307,74.1454372406006
"395",450135.658127662,4434258.36456525,1,"NIWO_024","32","32.4","4","2019",0.380592953413725,0.303198972716928,0.0258065849775448,0.0987759795971215,0.518218822777271,-0.0782090378925204,0.303260285407305,-0.0222978201818478,-0.0919834566302598,0.425665769726038,0.968868426978588,0.972630385309458,10.8601874709129,55.2868750095367
"396",450115.658127662,4434258.36456525,1,"NIWO_024","40","40.1","1","2019",0.349603222683072,0.288474872708321,0.0236511721741408,0.0966158444061875,0.485847759991884,-0.0722958194091916,0.286280127242208,-0.0277707083405403,-0.0863819685764611,0.441273923963308,0.981747258454561,0.976107947528362,8.6814376115799,44.9277505874634
"397",450895.085493628,4433948.14420218,1,"NIWO_027","31","31.1","1","2019",0.161194383457769,0.19736442156136,0.0126258540112758,0.0681590551976115,0.320017943158746,-0.0893233432434499,0.196794789750129,-0.147367155645043,-0.123275458812714,0.515720380470157,1.28291583061218,0.956362027674913,15.4535626769066,352.49712562561
"398",450915.085493628,4433948.14420218,0,"NIWO_027","32","32.2","2","2019",0.282659952528775,0.263461412861943,0.0203876632731408,0.0770970510784537,0.422001987695694,-0.0834157639183104,0.257858836092055,-0.111192229902372,-0.124144103378057,0.442957863211632,1.18470074981451,0.949913594871759,17.5976874828339,262.518876306713
"399",450915.085493628,4433968.14420218,1,"NIWO_027","41","41.4","4","2019",0.347699705511332,0.30819602496922,0.027166360989213,0.0874128034338355,0.476487196981907,-0.0746008190326393,0.297696564346552,-0.107195370364934,-0.13078551273793,0.383956037461758,1.16678670048714,0.950782995671034,12.648374915123,326.227313801646
"400",450895.085493628,4433968.14420218,1,"NIWO_027","40","40.3","3","2019",0.21001046244055,0.217739071696997,0.0174825377180241,0.0574801978655159,0.364928690716624,-0.0772340246476233,0.218112125061452,-0.187362507916987,-0.163791457656771,0.470311742275953,1.41298438608646,0.933891326189041,13.2231251001358,136.003685744945
"401",450915.085493628,4433958.14420218,1,"NIWO_027","32","32.4","4","2019",0.323420329019427,0.291396418586373,0.0233851745724678,0.0808835197240114,0.455821869894862,-0.0787335895001888,0.282602316699922,-0.110117166768759,-0.129400546196848,0.412011776119471,1.17717460542917,0.947539340704679,17.4466875195503,138.49293464981
"402",450895.085493628,4433958.14420218,1,"NIWO_027","40","40.1","1","2019",0.206073083914816,0.213678454980254,0.0153972615662497,0.0672098281793296,0.360277405008674,-0.086919043213129,0.213669952005148,-0.124204654945061,-0.119007080327719,0.497142480686307,1.22331968694925,0.959014300256968,19.9188749790192,344.63125038147
"403",450264.305115579,4434518.99954778,1,"NIWO_013","31","31.1","1","2019",0.199042219668627,0.206271059811115,0.0134498466504738,0.0712911067530513,0.347403274849057,-0.0778239024803042,0.204662189818919,-0.164753416436724,-0.140434473287314,0.435126304626465,1.32426394149661,0.943646315485239,14.605250120163,7.94793750345707
"404",450284.305115579,4434538.99954778,1,"NIWO_013","41","41.4","4","2019",0.140828872739803,0.175159506034106,0.0103280097100651,0.0648476034402847,0.292513351887465,-0.0796736222691834,0.173483819235116,-0.180467664264143,-0.142293443903327,0.467446222901344,1.36584600806236,0.945409886538982,7.79499995708466,244.486935317516
"405",450264.305115579,4434538.99954778,0,"NIWO_013","40","40.3","3","2019",0.117730212397873,0.165744965430349,0.00997675630787853,0.0621326952241361,0.275473596528172,-0.0822990946471691,0.165194818750024,-0.173551067709923,-0.13530830712989,0.496768264099956,1.35232303291559,0.947150599211454,11.4048125743866,201.289127632976
"406",450264.305115579,4434528.99954778,1,"NIWO_013","40","40.1","1","2019",0.174362174817361,0.196535808499902,0.0135242792894132,0.0706255927216262,0.325596702285111,-0.0790209579281509,0.194734183140099,-0.177126567810774,-0.146375261247158,0.443178029730916,1.35359603911638,0.941797021776438,10.7806874513626,10.3907501474023
"407",450284.305115579,4434528.99954778,1,"NIWO_013","32","32.4","4","2019",0.142867170274258,0.172823221422732,0.0101299900561571,0.0626359549351037,0.297321354970336,-0.0798155972734094,0.172767510637641,-0.148362142033875,-0.121350819710642,0.494167121127248,1.27889708429575,0.951572112739086,13.4053125977516,222.581064809114
"408",450284.305115579,4434518.99954778,1,"NIWO_013","32","32.2","2","2019",0.266554013825953,0.237588476389647,0.0178041025646962,0.0809206888079643,0.412582302466035,-0.0809208992868662,0.237950561568141,-0.120158464298584,-0.125921380706131,0.409540671855211,1.19473764672875,0.953574676066637,9.11525005102158,262.209436357021
"409",451224.245432318,4434068.00876806,1,"NIWO_025","31","31.1","1","2019",0.358498891815543,0.302586752921343,0.0277898374479264,0.0940631725825369,0.495291944593191,-0.0833294726908207,0.29920013807714,-0.0872528073377907,-0.121499980799854,0.375819176435471,1.11062499880791,0.958480387926102,15.7992499470711,335.806373596191
"410",451244.245432318,4434088.00876806,1,"NIWO_025","41","41.4","4","2019",0.258010492660105,0.254741529002786,0.0219581535784528,0.0726675025653094,0.404273316264153,-0.0790574969723821,0.250568760558963,-0.109908078375156,-0.12550218612887,0.430833337828517,1.19390884414315,0.954990588128567,17.7034375071526,323.488059997559
"411",451434.152470605,4434207.53913852,1,"NIWO_023","40","40.3","3","2019",0.344085190445185,0.312068773433566,0.0279641471570358,0.0918508977629244,0.477557057514787,-0.0799364363774657,0.302764205262065,-0.105769254965708,-0.12941311346367,0.370138615369797,1.16075076907873,0.949779659509659,16.3918125033379,326.207689285278
"412",451434.152470605,4434187.53913852,0,"NIWO_023","31","31.1","1","2019",0.272109087556601,0.281768935732543,0.0244207357172854,0.0827556978911161,0.420652421191335,-0.0883894339203835,0.275664975866675,-0.112882430665195,-0.12520508421585,0.408649502322078,1.19073110073805,0.952926233410835,18.3091875314713,341.131938934326
"413",451454.152470605,4434187.53913852,1,"NIWO_023","32","32.2","2","2019",0.251447175163776,0.264196267351508,0.0229278379702009,0.0809642598032951,0.400716431438923,-0.0851054112426937,0.258939133957028,-0.131028344854712,-0.134715357329696,0.400107864290476,1.23333715647459,0.946887448430061,16.9878123402596,326.815000534058
"414",451434.152470605,4434197.53913852,1,"NIWO_023","40","40.1","1","2019",0.274917271919549,0.271754487417638,0.0234780302271247,0.0839678226038814,0.415013862773776,-0.0793257649056613,0.263572231866419,-0.128389377146959,-0.134329839143902,0.381684152409434,1.22128538787365,0.946763940155506,18.0764375925064,326.777565002441
"415",451454.152470605,4434207.53913852,1,"NIWO_023","41","41.4","4","2019",0.264055923558772,0.254507254809141,0.0209754010429606,0.0789047139696777,0.404760368168354,-0.0775427231565118,0.248768125660717,-0.127269625198096,-0.134093280881643,0.393550189211965,1.22043435275555,0.948762588202953,19.2701873779297,330.669687271118
"416",451454.152470605,4434197.53913852,1,"NIWO_023","32","32.4","4","2019",0.23210054053925,0.253119179047644,0.0213769807596691,0.0796354883350432,0.379494305700064,-0.0804980820976198,0.246151189319789,-0.143050901358947,-0.138588453177363,0.402287140488625,1.26582061499357,0.945400573313236,14.0907500386238,321.567686080933
"417",452094.47279089,4434008.52563392,1,"NIWO_006","31","31.1","1","2019",0.153976306319237,0.158601680770516,0.00954007721156813,0.0650043112691492,0.293090433813632,-0.0678798991721123,0.157166161574423,-0.215941736591049,-0.164768157061189,0.392840921878815,1.48684791103005,0.945170715451241,16.1410623192787,5.30781254172325
"418",451244.245432318,4434068.00876806,1,"NIWO_025","32","32.2","2","2019",0.327118356712162,0.285170741379261,0.0246109256986529,0.0861613536253572,0.464173704385757,-0.0793418339453638,0.280618160031736,-0.0983304770197719,-0.127958105411381,0.38660048134625,1.14527055621147,0.952500607818365,14.7065001130104,320.677436828613
"419",452094.47279089,4434028.52563392,1,"NIWO_006","40","40.3","3","2019",0.394813402555883,0.317519703879952,0.0226256225141697,0.0931484382599592,0.502318060025573,-0.064693306805566,0.30210554972291,-0.0469232331670355,-0.105165736720664,0.422170359641314,1.06844069436193,0.966867074370384,14.7835624814034,118.749311685562
"420",451224.245432318,4434088.00876806,1,"NIWO_025","40","40.3","3","2019",0.671103529632092,0.494886074215174,0.0364027025643736,0.0990213630720973,0.740850958973169,-0.0660777660086751,0.46687239408493,0.32344474340789,0.0623948047868907,0.594696592539549,0.508204126730561,1.0777856297791,19.6839996576309,348.96925163269
"421",452114.47279089,4434008.52563392,1,"NIWO_006","32","32.2","2","2019",0.300999698229134,0.260712465271354,0.0203623353736475,0.0923319510184228,0.436165656894445,-0.0748635707423091,0.256244078278542,-0.119456653017551,-0.12684338260442,0.374661715701222,1.18157804012299,0.956639498472214,12.2659374475479,9.66281253099442
"422",452114.47279089,4434018.52563392,1,"NIWO_006","32","32.4","4","2019",0.343115760013461,0.293124810792506,0.0224091041600332,0.0989188486710191,0.473660547286272,-0.0732739013619721,0.286486762575805,-0.07828237360809,-0.108270979020745,0.393348924815655,1.08549964055419,0.963813237845898,16.9023749828339,20.4743750095367
"423",452114.47279089,4434028.52563392,1,"NIWO_006","41","41.4","4","2019",0.367044535465539,0.300563271157444,0.0233704559504986,0.098942176438868,0.489561576396227,-0.0717724722344428,0.292154992930591,-0.0605324164498597,-0.105128747411072,0.403426144272089,1.0530900247395,0.967072818428278,11.8579375743866,321.193251147866
"424",452094.47279089,4434018.52563392,1,"NIWO_006","40","40.1","1","2019",0.257671750150621,0.228929370641708,0.0157924086088315,0.0802234457805753,0.390554536134005,-0.0675849055405706,0.224216125905514,-0.138469330267981,-0.1330581093207,0.403376005589962,1.25720126926899,0.954981502145529,15.9449374675751,353.94037437439
"425",451244.245432318,4434078.00876806,1,"NIWO_025","32","32.4","4","2019",0.206126899924129,0.220298398286104,0.0195574587560259,0.0706509652081877,0.363574177026749,-0.0894730519503355,0.220749869942665,-0.109864017111249,-0.119753839913756,0.438307989388704,1.1881294362247,0.957841627299786,19.0817496776581,335.184627532959
"426",451224.245432318,4434078.00876806,1,"NIWO_025","40","40.1","1","2019",0.361473841592669,0.307485399767756,0.0287812368478626,0.0953949387185276,0.498785864561796,-0.0826765694655478,0.303855558857322,-0.0862955274060369,-0.120219148695469,0.374066639691591,1.10812792181969,0.959263239055872,15.4778126478195,336.528440475464
"427",451554.764055898,4433947.90382035,1,"NIWO_008","31","31.1","1","2019",0.486897526308894,0.351706854999065,0.028880903031677,0.110463242046535,0.608255501836538,-0.0773553047329187,0.350832339376211,0.000837080646306276,-0.0839340502861887,0.406065506860614,0.918877389281988,0.981277462095022,2.21925003826618,41.7639375925064
"428",451672.578128108,4433756.59257218,1,"NIWO_029","40","40.3","3","2019",0.537094762548804,0.47541905194521,0.0378886364633217,0.140581778250635,0.649231228977442,-0.0776284364983439,0.451770478859544,0.120838854694739,-0.0315113772267068,0.460131222382188,0.719192445278168,1.00577889382839,10.5380625128746,268.882001876831
"429",451672.578128108,4433746.59257218,0,"NIWO_029","40","40.1","1","2019",0.434354307129979,0.3781204726547,0.0302202767925337,0.116535766981542,0.559768937528133,-0.0771062965504825,0.365517733618617,0.04866983438842,-0.0557261181165813,0.444280460476875,0.844399634748697,0.994418658316135,13.3818750977516,259.985624313354
"430",451692.578128108,4433756.59257218,1,"NIWO_029","41","41.4","4","2019",0.219393901526928,0.209744513034821,0.0160840266325977,0.0782647652085871,0.361890552565455,-0.0762786781415343,0.207729306537658,-0.129291607765481,-0.121655412018299,0.416322007775307,1.23831645399332,0.966066047549248,18.1429374217987,253.52056312561
"431",451692.578128108,4433736.59257218,1,"NIWO_029","32","32.2","2","2019",0.526210526004434,0.431501928716898,0.0348079751129262,0.127519113942981,0.636335607618093,-0.0728249722160399,0.415716761723161,0.0932639997918159,-0.0485321791929891,0.450161432847381,0.776306983083487,0.997272398322821,13.9174376130104,264.87449836731
"432",451814.209412111,4433598.08317759,1,"NIWO_003","32","32.4","4","2019",0.223531510215253,0.189947536215186,0.0136117035290226,0.0689442786388099,0.357650690712035,-0.0686715182382613,0.189183510374278,-0.118282345123589,-0.115227363537997,0.445418441668153,1.20197626575828,0.965562660247087,12.310187458992,190.18431186676
"433",451692.578128108,4433746.59257218,1,"NIWO_029","32","32.4","4","2019",0.259183910675347,0.251362968236208,0.0194462418439798,0.0843049776740372,0.400642590597272,-0.0779244219884276,0.245818302035332,-0.0716458347160369,-0.0957337510772049,0.443778121843934,1.08507351949811,0.974389635026455,17.6352500915527,245.842250823975
"434",451794.209412111,4433588.08317759,1,"NIWO_003","31","31.1","1","2019",0.231133487075567,0.205466808751225,0.0155635150731541,0.0773368161171675,0.372248187661171,-0.0741461436264217,0.20483873039484,-0.124676709994674,-0.119206523988396,0.416491704061627,1.20117589086294,0.958005782216787,10.8203750252724,199.767750740051
"435",451672.578128108,4433736.59257218,1,"NIWO_029","31","31.1","1","2019",0.361659929156303,0.316259004175663,0.0260312332538888,0.102816042024642,0.499707138165832,-0.0822286382317543,0.311608597636223,-0.0178151491491008,-0.0820477353408933,0.429823597893119,0.967494916170835,0.980232197791338,14.748250067234,258.834126472473
"436",451814.209412111,4433608.08317759,1,"NIWO_003","41","41.4","4","2019",0.254902611952275,0.21673549991101,0.0171074495301582,0.0788814479019493,0.394299438223243,-0.0747682796791196,0.216315536759794,-0.098527945112437,-0.111361809074879,0.41889800876379,1.14372030645609,0.966221388429403,7.65074998140335,180.117373466492
"437",451794.209412111,4433608.08317759,1,"NIWO_003","40","40.3","3","2019",0.243940270505846,0.213355605490506,0.0154172933544032,0.0759825599379838,0.378737671300769,-0.0722448113374412,0.210379322059453,-0.106818616157398,-0.109949942678213,0.433216908946633,1.16055578738451,0.964906051754951,9.87493747472763,190.087312698364
"438",451794.209412111,4433598.08317759,1,"NIWO_003","40","40.1","1","2019",0.245581654831767,0.212226307019591,0.0156845376477577,0.0759876314550638,0.383361052721739,-0.0735093173570931,0.210809905081987,-0.109101979527622,-0.109355307649821,0.437712395563722,1.16748955845833,0.965413987636566,10.5557500720024,191.035877227783
"439",451814.209412111,4433588.08317759,0,"NIWO_003","32","32.2","2","2019",0.235672648530453,0.203062049113214,0.0150535969005432,0.0762179589364678,0.370088295079768,-0.0702701047994196,0.201258976943791,-0.121317684883252,-0.119242097716779,0.422939190641046,1.19826988875866,0.962020479142666,7.63000002503395,189.007124900818
"440",451215.76974772,4433426.2069345,1,"NIWO_026","41","41.4","4","2019",0.281488279812038,0.237380161881447,0.0159687066916376,0.0788155710324645,0.430207358673215,-0.0774885318242013,0.24032621178776,-0.136321488302201,-0.134757513180375,0.443554261699319,1.23930966854095,0.950899951159954,19.7154375314713,158.290437698364
"441",451195.76974772,4433416.2069345,1,"NIWO_026","40","40.1","1","2019",0.368647729977965,0.271973025985062,0.0190645013353787,0.0811440981924534,0.506329877302051,-0.0736507056280971,0.275415897369385,-0.0752823282964528,-0.116300004068762,0.447792330756783,1.09611993283033,0.958433102816343,16.0998125076294,179.981499671936
"442",451215.76974772,4433406.2069345,1,"NIWO_026","32","32.2","2","2019",0.573214879259467,0.443742146715522,0.0349028516793624,0.123628206551075,0.692944638431072,-0.0903653213754296,0.440946100279689,0.0698475263779983,-0.0776747700292617,0.4346017036587,0.801223415881395,0.975683849304914,11.7660624980927,156.153998374939
"443",451195.76974772,4433406.2069345,1,"NIWO_026","31","31.1","1","2019",0.373082350939512,0.277240006253123,0.0198033783817664,0.0785648105666041,0.509958444163203,-0.0728195453993976,0.280071375891566,-0.0899039434443694,-0.12271022470668,0.437949027866125,1.13565297052264,0.957187496125698,17.1680625081062,170.069688796997
"444",451195.76974772,4433426.2069345,1,"NIWO_026","40","40.3","3","2019",0.368558553978801,0.26662281062454,0.0203420206089504,0.081812437158078,0.501384511590004,-0.069888461381197,0.268787542358041,-0.0985519910464063,-0.13022501533851,0.413447748869658,1.14211975038052,0.952237129211426,16.1192499399185,175.274813652039
"445",451215.76974772,4433416.2069345,1,"NIWO_026","32","32.4","4","2019",0.235510071739554,0.23219090141356,0.0151896121096797,0.073714155703783,0.397851057350636,-0.0844655921682715,0.236342429183424,-0.112482980825007,-0.11699475068599,0.504357673227787,1.18999177962542,0.954994566738605,22.1782500743866,149.312252044678
"446",451574.764055898,4433957.90382035,1,"NIWO_008","32","32.4","4","2019",0.423794394358993,0.294491706416011,0.0267717825481668,0.107282426208258,0.557779803872108,-0.0832939329557121,0.299773573875427,-0.0834903696086258,-0.119831236544997,0.343077579513192,1.08365366235375,0.961487349122763,2.78312499821186,57.2167499065399
"447",451554.764055898,4433967.90382035,1,"NIWO_008","40","40.3","3","2019",0.455015214160085,0.3318663649261,0.0264906528173015,0.108248581644148,0.582374151796103,-0.0735255903564394,0.332635873928666,-0.00815105017682072,-0.0769417691044509,0.438411928713322,0.933074619621038,0.987708058208227,4.61306254565716,40.8063751459122
"448",451554.764055898,4433957.90382035,1,"NIWO_008","40","40.1","1","2019",0.482880519703031,0.356511687859893,0.027700663311407,0.109869461972266,0.604614935815334,-0.0744326659478247,0.354311974719167,0.0224482350167818,-0.0655774471815675,0.447270439937711,0.878938283771276,0.992849353700876,1.59956249222159,76.5804997682571
"449",451574.764055898,4433967.90382035,1,"NIWO_008","41","41.4","4","2019",0.354054408147931,0.265847139060497,0.0245366919552907,0.0983283431269228,0.491804551333189,-0.0783108323812485,0.268418300896883,-0.120296524371952,-0.131120032630861,0.341981569305062,1.17356621474028,0.957397725433111,3.64143750071526,41.5416243076324
"450",451574.764055898,4433947.90382035,1,"NIWO_008","32","32.2","2","2019",0.488420445472002,0.372066888958216,0.0293708329554647,0.115414813160896,0.613355621695518,-0.0779992314055562,0.369850996881723,0.0444495582341915,-0.0623046157415956,0.447525640949607,0.842193778604269,0.990775410085917,1.77287498116493,67.6141874790192
"451",452264.341184953,4431756.24206572,0,"NIWO_012","32","32.2","2","2019",0.65950908139348,0.180851948447526,0.0234829146647826,0.0658709858544171,0.687619395554066,-0.025791746127652,0.186254831496626,0.123443230288103,-0.0296072455821559,0.479324547573924,0.777682989835739,1.05877282842994,13.8484998941422,88.2501258850098
"452",452604.435329732,4431667.18914119,0,"NIWO_011","31","31.1","1","2019",0.675894409418106,0.177902671508491,0.02605576638598,0.0637559366878122,0.714949540793896,-0.0348912886402104,0.189951024949551,0.135791814886034,-0.0397629859326116,0.487903513014317,0.740092255175114,1.04884511604905,17.5089375376701,17.6251249313354
"453",452624.435329732,4431677.18914119,0,"NIWO_011","32","32.4","4","2019",0.819368589669466,0.18977385526523,0.027292238548398,0.0741889663040638,0.817614622414112,-0.0197067690605763,0.203381864819676,0.314667779486626,0.0368946644011885,0.558106066659093,0.492824025452137,1.09867760166526,15.4414375424385,51.905312538147
"454",452604.435329732,4431677.18914119,0,"NIWO_011","40","40.1","1","2019",0.722309425473213,0.210173252504319,0.0269333919277415,0.0732584330253303,0.75535948574543,-0.033480632584542,0.221514623146504,0.125780156125984,-0.0560257562174229,0.457929986529052,0.78551783785224,1.03417643159628,3.32656247913837,83.4509365558624
"455",452050.825471052,4432107.24552418,0,"NIWO_007","41","41.4","4","2019",0.741438752040267,0.0994554650969803,0.0214808754972182,0.056836532894522,0.678847510367632,-0.00943816697690636,0.108220104593784,0.0143586314516142,-0.102125826175325,0.388885564170778,0.918994968757033,1.02809625118971,10.2178125679493,168.20618724823
"456",452050.825471052,4432097.24552418,0,"NIWO_007","32","32.4","4","2019",NA,0.189988841535524,0.0257682719966397,0.0685027237050235,0.69247137196362,-0.0446167959598824,0.200997361447662,0.10900628240779,-0.0502253305749036,0.47421388886869,0.853774657472968,1.04979117587209,6.90368755161762,86.9228746891022
"457",452264.341184953,4431766.24206572,0,"NIWO_012","32","32.4","4","2019",NA,0.101743541657925,0.0233103187056258,0.0625591329298913,0.762962181121111,-0.00606125447666273,0.113102704286575,0.14420046727173,-0.0468100010184571,0.446275198832154,0.689087321981788,1.00362446531653,15.5248124599457,78.0365624427795
"458",452030.825471052,4432097.24552418,0,"NIWO_007","40","40.1","1","2019",0.670496836304665,0.21588883176446,0.0272146767238155,0.0737342867068946,0.713463861495256,-0.0414727913448587,0.226318133063614,0.222939152037725,0.0150806341553107,0.558608585968614,0.603304237127304,1.09815444052219,2.97368747740984,120.648250102997
"459",452244.341184953,4431766.24206572,0,"NIWO_012","40","40.1","1","2019",0.772573780268431,0.19526071078144,0.0269155723508447,0.0733272824436426,0.775411605834961,-0.0307036769809201,0.205145004671067,0.322362932551187,0.0335772103862837,0.572397280484438,0.470157971605659,1.09175655245781,6.89400008320808,50.9511249065399
"460",452030.825471052,4432107.24552418,0,"NIWO_007","40","40.3","3","2019",NA,0.149951462168247,0.0273165327962488,0.0754797526169568,0.7921830303967,0.00558534037554637,0.15952238952741,0.325788641581312,0.0299208224168979,0.56308345682919,0.457251967862248,1.12116692960262,6.23700003325939,159.470562458038
"461",452244.341184953,4431776.24206572,0,"NIWO_012","40","40.3","3","2019",0.644980527460575,0.294617743697017,0.0318956471746787,0.0807776844594628,0.712233103811741,-0.048436242272146,0.298378185369074,0.0932113326853141,-0.0590625471668318,0.454555604606867,0.798818020150065,1.02699413150549,4.53949998319149,54.7793126106262
"462",452624.435329732,4431687.18914119,0,"NIWO_011","41","41.4","4","2019",0.678267300128937,0.283924648538232,0.0310337148839608,0.0827340953983366,0.737859282642603,-0.051508763077436,0.291445962619036,0.340594779219828,0.0497783698374406,0.5889494381845,0.45777465775609,1.09674628078938,24.1150624752045,56.4546248912811
"463",452604.435329732,4431687.18914119,0,"NIWO_011","40","40.3","3","2019",0.721031274646521,0.313219150761142,0.0314757950254716,0.0858773468062282,0.761523451656103,-0.0445236919913441,0.314379366580397,0.289271796122193,0.0282152284053154,0.568317888304591,0.532157856971025,1.08071667701006,8.3321875333786,75.1293759346008
"464",452030.825471052,4432087.24552418,0,"NIWO_007","31","31.1","1","2019",NA,0.180270441342145,0.0274668281199411,0.0707435146905482,0.743805728852749,-0.00977816455997527,0.188628376228735,0.154851102270186,-0.0439992173924111,0.468521930277348,0.756218889728189,1.06420446932316,3.68568749725819,157.586687088013
"465",452264.341184953,4431776.24206572,0,"NIWO_012","41","41.4","4","2019",0.539436377584934,0.135768829844892,0.020175481273327,0.0570317609235644,0.594745941460133,-0.0334992812713608,0.144736482994631,-0.104532973258756,-0.125608133312198,0.390977706760168,1.20127180218697,1.01157938316464,19.7178747653961,87.8322501182556
"466",452244.341184953,4431756.24206572,0,"NIWO_012","31","31.1","1","2019",0.412471224553883,0.160997460130602,0.0204107250319794,0.0576233786996454,0.521336175501347,-0.0546425259672105,0.169806794263422,-0.162991445627995,-0.154474025126547,0.394329095259309,1.41983333230019,0.983457572758198,6.36056241393089,116.713874816895
"467",451156.385426497,4432366.11649712,0,"NIWO_015","32","32.4","4","2019",NA,0.219862476922572,0.0293276455486193,0.0881485468707979,0.846628520637751,0.00362560269422829,0.223493811208755,0.204529072972946,-0.0202671590959653,0.499770320951939,0.611612530425191,1.07145389169455,9.63093745708466,66.0351252555847
"468",451156.385426497,4432376.11649712,0,"NIWO_015","41","41.4","4","2019",0.717114359140396,0.311667196918279,0.0316958291223273,0.0840541087090969,0.765817947685719,-0.0466978633776307,0.314001560211182,0.32451147492975,0.059261618036544,0.591202083975077,0.474022578448057,1.10737833380699,8.00337499380112,105.247750282288
"469",451464.128709115,4432050.35051192,0,"NIWO_010","40","40.3","3","2019",0.679265435785055,0.186455324757844,0.0243320572189987,0.0683772887568921,0.727797750383615,-0.0382132494123653,0.200180192478001,0.0477791377343237,-0.0897194071440026,0.427447130903602,0.904263593256474,1.00486173853278,11.2821874022484,181.890063285828
"470",451156.385426497,4432356.11649712,0,"NIWO_015","32","32.2","2","2019",0.753780584782362,0.280833965633065,0.0303942309692502,0.0827019033022225,0.793542537838221,-0.0516677511041053,0.289138213731349,0.310153936268762,0.0413882265565917,0.576164644211531,0.496459500864148,1.09213963150978,18.7990624308586,35.1683126688004
"471",451136.385426497,4432366.11649712,0,"NIWO_015","40","40.1","1","2019",0.792719569057226,0.304888334590942,0.0327547182096168,0.0879415855742991,0.817206669598818,-0.0424263095483184,0.310139791108668,0.337332009687088,0.0544162363421492,0.581173434853554,0.455839587375522,1.09262902289629,16.4745625257492,36.7313752174377
"472",451484.128709115,4432040.35051192,0,"NIWO_010","32","32.4","4","2019",0.644094292074442,0.20827875379473,0.0248516430146992,0.0652495818212628,0.713892847299576,-0.0498557070968673,0.219472739845514,0.110941875725985,-0.0625145428639371,0.478633547201753,0.843077005818486,1.03131855651736,8.72624987363815,197.418312072754
"473",451484.128709115,4432050.35051192,0,"NIWO_010","41","41.4","4","2019",0.788231331855059,0.329472030047327,0.0328467098297551,0.085205422481522,0.818273760378361,-0.0435953100968618,0.331043335609138,0.332267764490098,0.047265080967918,0.576887726783752,0.45505229383707,1.08485079556704,8.21931251883507,151.775375366211
"474",451136.385426497,4432356.11649712,0,"NIWO_015","31","31.1","1","2019",0.527124660089612,0.279301839880645,0.0277950869640335,0.0743200210854411,0.640123393386602,-0.0665785084711388,0.287986569106579,-0.0444527344079688,-0.10974836400419,0.411521793343127,1.14986815862358,0.995796609669924,4.05750004202127,80.5977510213852
"475",451136.385426497,4432376.11649712,0,"NIWO_015","40","40.3","3","2019",NA,0.158555610803887,0.026055192516651,0.077176502905786,0.887464679777622,0.0186370910669211,0.166562366066501,0.292665325570852,0.0114330956712365,0.513792645186186,0.511527967639267,1.11419384181499,4.37049999088049,115.849187374115
"476",451484.128709115,4432030.35051192,0,"NIWO_010","32","32.2","2","2019",0.652616485953331,0.20228021685034,0.0239397111581638,0.0652518479619175,0.702707454562187,-0.0429221331141889,0.21296123159118,0.091177711263299,-0.0581534886732697,0.480521522462368,0.912275487557054,1.03478565439582,6.52981247007847,174.453249931335
"477",451464.128709115,4432030.35051192,0,"NIWO_010","31","31.1","1","2019",NA,0.214852355187759,0.0257107800571248,0.0697307039517909,0.770197926089168,-0.0349827554891817,0.223703091731295,0.281013053376228,0.0320948740118183,0.58693322353065,0.549884162843227,1.09105286002159,4.16606251895428,272.135313034058
"478",451464.128709115,4432040.35051192,0,"NIWO_010","40","40.1","1","2019",0.518863175064325,0.185057639610022,NA,0.0536254418548197,0.616128971800208,-0.0615609232336283,0.197995040565729,-0.000836018705740571,-0.0894015111261979,0.507322411984205,1.04997768998146,1.00426064804196,13.2783124446869,182.669623374939
